,Unnamed: 0,property_link,suburb,address,property_type,price,closest_school,Bedrooms,Bathrooms,Garages
2705,2717,https://www.domain.com.au/12-38-lawson-street-essendon-vic-3040-11164153,ESSENDON VIC 3040,"12/38 Lawson Street, ESSENDON VIC 3040",1,485,0.7,2,2,1
2706,2718,https://www.domain.com.au/2-62-chapman-avenue-glenroy-vic-3046-16085659,GLENROY VIC 3046,"2/62 Chapman Avenue, GLENROY VIC 3046",1,400,0.5,2,1,1
2707,2719,https://www.domain.com.au/37-62-andrew-street-melton-south-vic-3338-13579108,MELTON SOUTH VIC 3338,"37/62 Andrew Street, MELTON SOUTH VIC 3338",1,330,0.9,3,1,1
2708,2720,https://www.domain.com.au/6-12-phillip-street-mentone-vic-3194-13444145,MENTONE VIC 3194,"6/12 Phillip Street, MENTONE VIC 3194",1,580,0.9,3,2,1
2709,2721,https://www.domain.com.au/2-348-huntingdale-road-oakleigh-south-vic-3167-16085609,OAKLEIGH SOUTH VIC 3167,"2/348 Huntingdale Road, OAKLEIGH SOUTH VIC 3167",1,625,0.2,3,2,2
2710,2722,https://www.domain.com.au/39-coast-drive-torquay-vic-3228-14260804,TORQUAY VIC 3228,"39 Coast Drive, TORQUAY VIC 3228",1,530,0.8,2,2,2
2711,2724,https://www.domain.com.au/20-metropol-lane-geelong-west-vic-3218-15380336,GEELONG WEST VIC 3218,"20 Metropol Lane, GEELONG WEST VIC 3218",1,640,0.6,3,2,2
2712,2725,https://www.domain.com.au/2-5-afton-street-aberfeldie-vic-3040-16085124,ABERFELDIE VIC 3040,"2/5 Afton Street, ABERFELDIE VIC 3040",1,820,0.5,4,2,1
2713,2726,https://www.domain.com.au/2-44-cedric-street-mordialloc-vic-3195-15233522,MORDIALLOC VIC 3195,"2/44 Cedric Street, MORDIALLOC VIC 3195",1,400,0.9,2,1,1
2714,2727,https://www.domain.com.au/3-16-thompson-road-patterson-lakes-vic-3197-16085006,PATTERSON LAKES VIC 3197,"3/16 Thompson Road, PATTERSON LAKES VIC 3197",1,520,0.2,3,2,2
2715,2728,https://www.domain.com.au/4-ursa-street-belmont-vic-3216-16084963,BELMONT VIC 3216,"4 Ursa Street, BELMONT VIC 3216",1,500,0.5,3,1,1
2716,2729,https://www.domain.com.au/1-11-takapuna-street-caulfield-south-vic-3162-15969169,CAULFIELD SOUTH VIC 3162,"1/11 Takapuna Street, CAULFIELD SOUTH VIC 3162",1,725,0.5,4,2,2
2717,2730,https://www.domain.com.au/6-39-hillside-grove-airport-west-vic-3042-16048057,AIRPORT WEST VIC 3042,"6/39 Hillside Grove, AIRPORT WEST VIC 3042",1,495,0.5,3,2,2
2718,2731,https://www.domain.com.au/52-bateman-road-kensington-vic-3031-11255828,KENSINGTON VIC 3031,"52 Bateman Road, KENSINGTON VIC 3031",1,680,0.9,3,2,2
2719,2732,https://www.domain.com.au/4-258-parer-road-airport-west-vic-3042-16084821,AIRPORT WEST VIC 3042,"4/258 Parer Road, AIRPORT WEST VIC 3042",1,730,1.2,4,2,1
2720,2733,https://www.domain.com.au/29-14-outlook-way-sunbury-vic-3429-16084512,SUNBURY VIC 3429,"29/14 Outlook Way, SUNBURY VIC 3429",1,390,0.5,3,2,1
2721,2734,https://www.domain.com.au/2-12-streldon-avenue-strathmore-vic-3041-16084501,STRATHMORE VIC 3041,"2/12 Streldon Avenue, STRATHMORE VIC 3041",1,510,0.3,3,2,4
2722,2735,https://www.domain.com.au/4-20-riverview-street-avondale-heights-vic-3034-16084475,AVONDALE HEIGHTS VIC 3034,"4/20 Riverview Street, AVONDALE HEIGHTS VIC 3034",1,630,0.7,3,2,1
2723,2736,https://www.domain.com.au/21-5-peter-street-grovedale-vic-3216-16084249,GROVEDALE VIC 3216,"21/5 Peter Street, GROVEDALE VIC 3216",1,390,0.8,2,1,1
2724,2737,https://www.domain.com.au/26a-robertson-street-thomson-vic-3219-15373278,THOMSON VIC 3219,"26a Robertson Street, THOMSON VIC 3219",1,340,0.4,2,2,0
2725,2738,https://www.domain.com.au/12a-sophia-street-sunshine-west-vic-3020-16084210,SUNSHINE WEST VIC 3020,"12a Sophia Street, SUNSHINE WEST VIC 3020",1,420,0.8,3,2,2
2726,2739,https://www.domain.com.au/72-epsom-road-ascot-vale-vic-3032-16084152,ASCOT VALE VIC 3032,"72 Epsom Road, ASCOT VALE VIC 3032",1,620,0.6,3,2,2
2727,2740,https://www.domain.com.au/3-6-gilmour-rd-camberwell-vic-3124-16066737,CAMBERWELL VIC 3124,"3/6 Gilmour Rd, CAMBERWELL VIC 3124",1,13,0.7,4,3,2
2728,2741,https://www.domain.com.au/16-516-518-moreland-road-brunswick-west-vic-3055-16084033,BRUNSWICK WEST VIC 3055,"16/516-518 Moreland Road, BRUNSWICK WEST VIC 3055",1,411,0.7,2,1,1
2729,2742,https://www.domain.com.au/3-6-gilmour-rd-camberwell-vic-3124-16066736,CAMBERWELL VIC 3124,"3/6 Gilmour Rd, CAMBERWELL VIC 3124",1,13,0.7,4,3,2
2730,2743,https://www.domain.com.au/62-park-lane-mount-waverley-vic-3149-16083848,MOUNT WAVERLEY VIC 3149,"62 Park Lane, MOUNT WAVERLEY VIC 3149",1,730,0.3,4,2,2
2731,2744,https://www.domain.com.au/30-80-enterprise-dr-bundoora-vic-3083-16083831,BUNDOORA VIC 3083,"30/80 Enterprise Dr, BUNDOORA VIC 3083",1,385,1.4,2,1,2
2732,2745,https://www.domain.com.au/2b-lyons-street-glenroy-vic-3046-10333829,GLENROY VIC 3046,"2B Lyons Street, GLENROY VIC 3046",1,500,0.4,3,3,1
2733,2746,https://www.domain.com.au/12-1a-main-drive-bundoora-vic-3083-15948201,BUNDOORA VIC 3083,"12/1A Main Drive, BUNDOORA VIC 3083",1,410,0.8,4,2,1
2734,2747,https://www.domain.com.au/2-770-waverley-road-glen-waverley-vic-3150-16083788,GLEN WAVERLEY VIC 3150,"2/770 Waverley Road, GLEN WAVERLEY VIC 3150",1,690,0.8,4,2,2
2735,2748,https://www.domain.com.au/1-715-pascoe-vale-rd-glenroy-vic-3046-14276587,GLENROY VIC 3046,"1/715 Pascoe Vale Rd, GLENROY VIC 3046",1,400,0.8,2,1,2
2736,2749,https://www.domain.com.au/2-31-rothschild-street-glen-huntly-vic-3163-16083688,GLEN HUNTLY VIC 3163,"2/31 Rothschild Street, GLEN HUNTLY VIC 3163",1,520,0.6,2,2,0
2737,2750,https://www.domain.com.au/34-royal-road-braybrook-vic-3019-16083647,BRAYBROOK VIC 3019,"34 Royal Road, BRAYBROOK VIC 3019",1,650,0.7,4,3,2
2738,2751,https://www.domain.com.au/2-274-barkers-road-hawthorn-vic-3122-9533037,HAWTHORN VIC 3122,"2/274 Barkers Road, HAWTHORN VIC 3122",1,580,0.9,3,1,2
2739,2752,https://www.domain.com.au/2-19-bride-avenue-hampton-park-vic-3976-16002038,HAMPTON PARK VIC 3976,"2/19 Bride Avenue, HAMPTON PARK VIC 3976",1,440,0.4,3,2,1
2740,2753,https://www.domain.com.au/1-36-burnley-street-richmond-vic-3121-16083578,RICHMOND VIC 3121,"1/36 Burnley Street, RICHMOND VIC 3121",1,710,0.3,2,2,1
2741,2754,https://www.domain.com.au/10-12-14-barker-street-cheltenham-vic-3192-16083502,CHELTENHAM VIC 3192,"10/12-14 Barker Street, CHELTENHAM VIC 3192",1,640,0.5,3,2,2
2742,2755,https://www.domain.com.au/2-bourneville-avenue-brighton-east-vic-3187-16083472,BRIGHTON EAST VIC 3187,"2 Bourneville Avenue, BRIGHTON EAST VIC 3187",1,950,1.2,4,2,2
2743,2756,https://www.domain.com.au/4-19-tyne-street-box-hill-north-vic-3129-16083381,BOX HILL NORTH VIC 3129,"4/19 Tyne Street, BOX HILL NORTH VIC 3129",1,750,1,4,2,2
2744,2757,https://www.domain.com.au/3-7-delta-court-mildura-vic-3500-16083345,MILDURA VIC 3500,"3/7 Delta Court, MILDURA VIC 3500",1,410,0.8,3,2,2
2745,2758,https://www.domain.com.au/1-salford-avenue-balwyn-vic-3103-16083324,BALWYN VIC 3103,"1 Salford Avenue, BALWYN VIC 3103",1,790,0.5,4,2,2
2746,2759,https://www.domain.com.au/9-7-coate-avenue-alphington-vic-3078-16007954,ALPHINGTON VIC 3078,"9/7 Coate Avenue, ALPHINGTON VIC 3078",1,580,0.7,3,2,2
2747,2760,https://www.domain.com.au/60a-high-street-prahran-vic-3181-16002786,PRAHRAN VIC 3181,"60A High Street, PRAHRAN VIC 3181",1,900,0.3,3,2,1
2748,2761,https://www.domain.com.au/32-harrow-street-box-hill-vic-3128-16083257,BOX HILL VIC 3128,"32 Harrow Street, BOX HILL VIC 3128",1,525,1,3,2,2
2749,2762,https://www.domain.com.au/370b-koornang-road-carnegie-vic-3163-16059231,CARNEGIE VIC 3163,"370B Koornang Road, CARNEGIE VIC 3163",1,890,0.6,4,2,3
2750,2763,https://www.domain.com.au/4-8-bond-avenue-st-albans-vic-3021-16083238,ST ALBANS VIC 3021,"4/8 Bond Avenue, ST ALBANS VIC 3021",1,420,0.5,3,2,2
2751,2764,https://www.domain.com.au/341-st-kilda-road-st-kilda-vic-3182-16047408,ST KILDA VIC 3182,"341 St Kilda Road, ST KILDA VIC 3182",1,550,0.4,3,2,0
2752,2765,https://www.domain.com.au/2-27-rose-st-ivanhoe-vic-3079-16083037,IVANHOE VIC 3079,"2/27 Rose St, IVANHOE VIC 3079",1,580,0.9,3,2,2
2753,2766,https://www.domain.com.au/12-mallard-mews-south-morang-vic-3752-16082968,SOUTH MORANG VIC 3752,"12 Mallard Mews, SOUTH MORANG VIC 3752",1,480,1,4,2,2
2754,2767,https://www.domain.com.au/21b-robin-drive-carrum-downs-vic-3201-16082950,CARRUM DOWNS VIC 3201,"21B Robin Drive, CARRUM DOWNS VIC 3201",1,435,1.2,2,1,1
2755,2768,https://www.domain.com.au/390-duke-street-sunshine-north-vic-3020-15333130,SUNSHINE NORTH VIC 3020,"390 Duke Street, SUNSHINE NORTH VIC 3020",1,650,1.2,4,3,2
2756,2769,https://www.domain.com.au/1-4-maple-street-langwarrin-vic-3910-16082698,LANGWARRIN VIC 3910,"1/4 Maple Street, LANGWARRIN VIC 3910",1,540,0.9,3,2,2
2757,2770,https://www.domain.com.au/41-watt-avenue-oak-park-vic-3046-16082687,OAK PARK VIC 3046,"41 Watt Avenue, OAK PARK VIC 3046",1,460,0.6,3,2,2
2758,2771,https://www.domain.com.au/1-7-13-kent-street-ascot-vale-vic-3032-16082515,ASCOT VALE VIC 3032,"1/7-13 Kent Street, ASCOT VALE VIC 3032",1,580,0.2,3,1,1
2759,2772,https://www.domain.com.au/1-29-arthur-street-coburg-north-vic-3058-16082466,COBURG NORTH VIC 3058,"1/29 Arthur Street, COBURG NORTH VIC 3058",1,460,0.8,3,2,2
2760,2773,https://www.domain.com.au/1a-norris-street-noble-park-vic-3174-16082462,NOBLE PARK VIC 3174,"1A Norris Street, NOBLE PARK VIC 3174",1,425,0.3,3,1,1
2761,2774,https://www.domain.com.au/10-1416-plenty-road-bundoora-vic-3083-11477627,BUNDOORA VIC 3083,"10/1416 Plenty Road, BUNDOORA VIC 3083",1,390,1.5,2,1,1
2762,2775,https://www.domain.com.au/83a-tyler-street-preston-vic-3072-16082394,PRESTON VIC 3072,"83A Tyler Street, PRESTON VIC 3072",1,500,0.2,3,1,2
2763,2776,https://www.domain.com.au/15-10-davies-street-brunswick-vic-3056-16082384,BRUNSWICK VIC 3056,"15/10 Davies Street, BRUNSWICK VIC 3056",1,620,0.2,2,2,1
2764,2777,https://www.domain.com.au/4-553-toorak-road-toorak-vic-3142-16050069,TOORAK VIC 3142,"4/553 Toorak Road, TOORAK VIC 3142",1,125,0.5,3,3,2
2765,2778,https://www.domain.com.au/2-ballota-street-wyndham-vale-vic-3024-16082295,WYNDHAM VALE VIC 3024,"2 Ballota Street, WYNDHAM VALE VIC 3024",1,360,0.9,3,2,2
2766,2779,https://www.domain.com.au/3-57-heatherdale-road-ringwood-vic-3134-16082292,RINGWOOD VIC 3134,"3/57 Heatherdale Road, RINGWOOD VIC 3134",1,450,0.9,2,1,1
2767,2780,https://www.domain.com.au/21-maple-walk-moonee-ponds-vic-3039-16082189,MOONEE PONDS VIC 3039,"21 Maple Walk, MOONEE PONDS VIC 3039",1,825,0.9,3,2,2
2768,2781,https://www.domain.com.au/4-75-howard-street-reservoir-vic-3073-16081985,RESERVOIR VIC 3073,"4/75 Howard Street, RESERVOIR VIC 3073",1,440,0.9,2,2,1
2769,2782,https://www.domain.com.au/1-14-shiels-court-west-wodonga-vic-3690-16081972,WEST WODONGA VIC 3690,"1/14 Shiels Court, WEST WODONGA VIC 3690",1,350,1.3,2,1,2
2770,2783,https://www.domain.com.au/9-491-south-road-bentleigh-vic-3204-16081842,BENTLEIGH VIC 3204,"9/491 South Road, BENTLEIGH VIC 3204",1,515,0.9,2,1,1
2771,2784,https://www.domain.com.au/5-115-landells-road-pascoe-vale-vic-3044-15217628,PASCOE VALE VIC 3044,"5/115 Landells Road, PASCOE VALE VIC 3044",1,450,0.2,2,2,1
2772,2785,https://www.domain.com.au/17-bruford-road-port-melbourne-vic-3207-16081772,PORT MELBOURNE VIC 3207,"17 Bruford Road, PORT MELBOURNE VIC 3207",1,810,0.9,3,3,1
2773,2786,https://www.domain.com.au/3-44-beckington-crescent-hampton-park-vic-3976-16081753,HAMPTON PARK VIC 3976,"3/44 Beckington Crescent, HAMPTON PARK VIC 3976",1,420,0.8,2,1,1
2774,2788,https://www.domain.com.au/4-18-20-moorna-drive-airport-west-vic-3042-16081734,AIRPORT WEST VIC 3042,"4/18-20 Moorna Drive, AIRPORT WEST VIC 3042",1,550,0.8,3,2,2
2775,2789,https://www.domain.com.au/4-57-59-sherbourne-road-montmorency-vic-3094-16081719,MONTMORENCY VIC 3094,"4/57 - 59 Sherbourne Road, MONTMORENCY VIC 3094",1,680,0.5,3,2,2
2776,2790,https://www.domain.com.au/6a-bradford-street-bentleigh-east-vic-3165-16081678,BENTLEIGH EAST VIC 3165,"6A Bradford Street, BENTLEIGH EAST VIC 3165",1,920,0.8,4,3,2
2777,2791,https://www.domain.com.au/2-109-power-street-williamstown-vic-3016-16081584,WILLIAMSTOWN VIC 3016,"2/109 Power Street, WILLIAMSTOWN VIC 3016",1,545,0.7,3,1,2
2778,2792,https://www.domain.com.au/1-118-brighton-street-richmond-vic-3121-16081521,RICHMOND VIC 3121,"1/118 Brighton Street, RICHMOND VIC 3121",1,700,0.2,2,1,1
2779,2793,https://www.domain.com.au/4-43-cypress-avenue-brooklyn-vic-3012-16081397,BROOKLYN VIC 3012,"4/43 Cypress Avenue, BROOKLYN VIC 3012",1,530,4.9,3,1,2
2780,2794,https://www.domain.com.au/14e-calwell-street-kensington-vic-3031-16081371,KENSINGTON VIC 3031,"14E Calwell Street, KENSINGTON VIC 3031",1,480,0.5,2,1,1
2781,2795,https://www.domain.com.au/18-parry-drive-sunshine-west-vic-3020-16081252,SUNSHINE WEST VIC 3020,"18 Parry Drive, SUNSHINE WEST VIC 3020",1,450,0.7,4,2,2
2782,2796,https://www.domain.com.au/3-161-waiora-road-heidelberg-heights-vic-3081-16081167,HEIDELBERG HEIGHTS VIC 3081,"3/161 Waiora Road, HEIDELBERG HEIGHTS VIC 3081",1,690,0.3,3,2,2
2783,2797,https://www.domain.com.au/80-oakden-cres-st-albans-vic-3021-16081151,ST ALBANS VIC 3021,"80 Oakden Cres, ST ALBANS VIC 3021",1,450,0.7,4,2,1
2784,2798,https://www.domain.com.au/1-12-griffiths-street-reservoir-vic-3073-16081076,RESERVOIR VIC 3073,"1/12 Griffiths Street, RESERVOIR VIC 3073",1,450,0.9,2,1,1
2785,2799,https://www.domain.com.au/1-1013-dandenong-road-malvern-east-vic-3145-16081073,MALVERN EAST VIC 3145,"1/1013 Dandenong Road, MALVERN EAST VIC 3145",1,525,1.1,3,1,2
2786,2800,https://www.domain.com.au/1-1013-dandenong-road-malvern-east-vic-3145-16081072,MALVERN EAST VIC 3145,"1/1013 Dandenong Road, MALVERN EAST VIC 3145",1,525,1.1,3,1,2
2787,2801,https://www.domain.com.au/2-86-snell-grove-oak-park-vic-3046-15789782,OAK PARK VIC 3046,"2/86 Snell Grove, OAK PARK VIC 3046",1,420,0.9,2,1,1
2788,2802,https://www.domain.com.au/74-blair-street-maribyrnong-vic-3032-16081059,MARIBYRNONG VIC 3032,"74 Blair Street, MARIBYRNONG VIC 3032",1,410,1.1,3,2,1
2789,2803,https://www.domain.com.au/1-66-springfield-road-box-hill-north-vic-3129-16080987,BOX HILL NORTH VIC 3129,"1/66 Springfield Road, BOX HILL NORTH VIC 3129",1,690,0.7,3,2,2
2790,2804,https://www.domain.com.au/2-295-gilbert-road-preston-vic-3072-16080893,PRESTON VIC 3072,"2/295 Gilbert Road, PRESTON VIC 3072",1,600,0.6,3,3,1
2791,2805,https://www.domain.com.au/3-22-station-avenue-mckinnon-vic-3204-16080884,MCKINNON VIC 3204,"3/22 Station Avenue, MCKINNON VIC 3204",1,590,0.6,2,2,1
2792,2806,https://www.domain.com.au/13-70-gadd-street-northcote-vic-3070-16080724,NORTHCOTE VIC 3070,"13/70 Gadd Street, NORTHCOTE VIC 3070",1,510,0.3,2,2,1
2793,2807,https://www.domain.com.au/23-sunlight-road-port-melbourne-vic-3207-16080471,PORT MELBOURNE VIC 3207,"23 Sunlight Road, PORT MELBOURNE VIC 3207",1,920,0.8,3,3,2
2794,2808,https://www.domain.com.au/37-woodcutters-grove-epping-vic-3076-16080410,EPPING VIC 3076,"37 Woodcutters Grove, EPPING VIC 3076",1,430,0.2,3,2,2
2795,2809,https://www.domain.com.au/36-maloney-street-kensington-vic-3031-16080351,KENSINGTON VIC 3031,"36 Maloney Street, KENSINGTON VIC 3031",1,510,0.4,2,1,1
2796,2810,https://www.domain.com.au/2-29-haig-street-croydon-vic-3136-16080325,CROYDON VIC 3136,"2/29 Haig Street, CROYDON VIC 3136",1,390,0.5,2,1,1
2797,2811,https://www.domain.com.au/168a-stewart-street-brunswick-east-vic-3057-16073430,BRUNSWICK EAST VIC 3057,"168A Stewart Street, BRUNSWICK EAST VIC 3057",1,109,0.4,3,3,2
2798,2812,https://www.domain.com.au/230-harvest-home-rd-wollert-vic-3750-16080288,WOLLERT VIC 3750,"230 Harvest Home Rd, WOLLERT VIC 3750",1,460,1,3,2,2
2799,2813,https://www.domain.com.au/5-200-cotham-road-kew-vic-3101-16080273,KEW VIC 3101,"5/200 Cotham Road, KEW VIC 3101",1,12,1.1,3,2,2
2800,2814,https://www.domain.com.au/1-4-bourchier-street-glenroy-vic-3046-16080254,GLENROY VIC 3046,"1/4 Bourchier Street, GLENROY VIC 3046",1,500,0.2,3,2,2
2801,2815,https://www.domain.com.au/5-141-park-street-moonee-ponds-vic-3039-16080239,MOONEE PONDS VIC 3039,"5/141 Park Street, MOONEE PONDS VIC 3039",1,800,0.8,3,2,2
2802,2816,https://www.domain.com.au/5-231-roden-street-west-melbourne-vic-3003-16080195,WEST MELBOURNE VIC 3003,"5/231 Roden Street, WEST MELBOURNE VIC 3003",1,675,1.4,2,2,1
2803,2817,https://www.domain.com.au/1-911-doncaster-road-doncaster-east-vic-3109-16080175,DONCASTER EAST VIC 3109,"1/911 Doncaster Road, DONCASTER EAST VIC 3109",1,560,0.7,2,2,0
2804,2818,https://www.domain.com.au/39a-wattle-grove-mulgrave-vic-3170-16080168,MULGRAVE VIC 3170,"39A Wattle Grove, MULGRAVE VIC 3170",1,630,1.1,4,3,2
2805,2819,https://www.domain.com.au/1-38-walker-street-parkville-vic-3052-15929509,PARKVILLE VIC 3052,"1/38 Walker Street, PARKVILLE VIC 3052",1,890,0.6,3,2,2
2806,2820,https://www.domain.com.au/2-7-dundee-street-reservoir-vic-3073-16080000,RESERVOIR VIC 3073,"2/7 Dundee Street, RESERVOIR VIC 3073",1,430,0.3,2,1,1
2807,2821,https://www.domain.com.au/5-50-glen-orme-avenue-ormond-vic-3204-16079913,ORMOND VIC 3204,"5/50 Glen Orme Avenue, ORMOND VIC 3204",1,750,0.4,3,2,2
2808,2822,https://www.domain.com.au/2-1-howden-street-oakleigh-east-vic-3166-16079866,OAKLEIGH EAST VIC 3166,"2/1 Howden Street, OAKLEIGH EAST VIC 3166",1,600,0.6,4,2,1
2809,2823,https://www.domain.com.au/5-le-fevre-street-spotswood-vic-3015-16079808,SPOTSWOOD VIC 3015,"5 Le Fevre Street, SPOTSWOOD VIC 3015",1,650,0.6,3,2,2
2810,2824,https://www.domain.com.au/2-20-thomas-mitchell-drive-wodonga-vic-3690-16079727,WODONGA VIC 3690,"2/20 Thomas Mitchell Drive, WODONGA VIC 3690",1,430,0.4,2,1,1
2811,2825,https://www.domain.com.au/2-31-bourke-street-kyneton-vic-3444-16079678,KYNETON VIC 3444,"2/31 Bourke Street, KYNETON VIC 3444",1,415,0.8,2,2,2
2812,2826,https://www.domain.com.au/2-9-ventura-street-blackburn-north-vic-3130-16079599,BLACKBURN NORTH VIC 3130,"2/9 Ventura Street, BLACKBURN NORTH VIC 3130",1,450,0.8,3,1,1
2813,2827,https://www.domain.com.au/2a-kathleen-court-wangaratta-vic-3677-16079500,WANGARATTA VIC 3677,"2A Kathleen Court, WANGARATTA VIC 3677",1,480,0.6,3,2,2
2814,2828,https://www.domain.com.au/1-7-prince-street-wurruk-vic-3850-16079499,WURRUK VIC 3850,"1/7 Prince Street, WURRUK VIC 3850",1,350,0.2,2,1,1
2815,2829,https://www.domain.com.au/16-lyell-walk-forest-hill-vic-3131-15909711,FOREST HILL VIC 3131,"16 Lyell Walk, FOREST HILL VIC 3131",1,480,1,3,2,2
2816,2830,https://www.domain.com.au/3-2-pandanus-court-heidelberg-west-vic-3081-16079433,HEIDELBERG WEST VIC 3081,"3/2 Pandanus Court, HEIDELBERG WEST VIC 3081",1,490,1.8,2,2,1
2817,2831,https://www.domain.com.au/4-21-simpsons-road-box-hill-vic-3128-16079406,BOX HILL VIC 3128,"4/21 Simpsons Road, BOX HILL VIC 3128",1,440,0.5,2,1,1
2818,2832,https://www.domain.com.au/6-14-rattray-court-canadian-vic-3350-16079362,CANADIAN VIC 3350,"6/14 Rattray Court, CANADIAN VIC 3350",1,380,1,3,1,2
2819,2833,https://www.domain.com.au/2-251-dromana-parade-safety-beach-vic-3936-16079340,SAFETY BEACH VIC 3936,"2/251 Dromana Parade, SAFETY BEACH VIC 3936",1,520,3.6,3,2,2
2820,2834,https://www.domain.com.au/2-17-munro-st-kew-east-vic-3102-16079330,KEW EAST VIC 3102,"2/17 Munro St, KEW EAST VIC 3102",1,840,0.4,3,2,2
2821,2835,https://www.domain.com.au/6-1009-rathdowne-street-carlton-north-vic-3054-16079149,CARLTON NORTH VIC 3054,"6/1009 Rathdowne Street, CARLTON NORTH VIC 3054",1,700,0.2,2,2,1
2822,2836,https://www.domain.com.au/20-whittaker-street-maidstone-vic-3012-15295714,MAIDSTONE VIC 3012,"20 Whittaker Street, MAIDSTONE VIC 3012",1,435,1.2,2,2,1
2823,2837,https://www.domain.com.au/19-5-hay-street-box-hill-south-vic-3128-15894552,BOX HILL SOUTH VIC 3128,"19/5 Hay Street, BOX HILL SOUTH VIC 3128",1,600,0.7,3,3,2
2824,2839,https://www.domain.com.au/3-37-williams-street-frankston-vic-3199-16078817,FRANKSTON VIC 3199,"3/37 Williams Street, FRANKSTON VIC 3199",1,515,0.5,2,2,2
2825,2840,https://www.domain.com.au/381a-burke-road-glen-iris-vic-3146-16007602,GLEN IRIS VIC 3146,"381A Burke Road, GLEN IRIS VIC 3146",1,750,0.9,3,2,2
2826,2841,https://www.domain.com.au/4-273-balaclava-rd-caulfield-north-vic-3161-16013121,CAULFIELD NORTH VIC 3161,"4/273 Balaclava Rd, CAULFIELD NORTH VIC 3161",1,649,0.7,3,2,1
2827,2842,https://www.domain.com.au/79-boundary-street-port-melbourne-vic-3207-16078581,PORT MELBOURNE VIC 3207,"79 Boundary Street, PORT MELBOURNE VIC 3207",1,800,0.8,3,3,2
2828,2843,https://www.domain.com.au/7-237-balaclava-road-caulfield-north-vic-3161-16078540,CAULFIELD NORTH VIC 3161,"7/237 Balaclava Road, CAULFIELD NORTH VIC 3161",1,675,0.5,3,2,2
2829,2844,https://www.domain.com.au/8-584-esplanade-mount-martha-vic-3934-16078438,MOUNT MARTHA VIC 3934,"8/584 Esplanade, MOUNT MARTHA VIC 3934",1,650,1.2,2,2,2
2830,2845,https://www.domain.com.au/17-201-graham-street-port-melbourne-vic-3207-16052558,PORT MELBOURNE VIC 3207,"17/201 Graham Street, PORT MELBOURNE VIC 3207",1,850,0.4,3,1,1
2831,2846,https://www.domain.com.au/3-747-gilbert-road-reservoir-vic-3073-16078226,RESERVOIR VIC 3073,"3/747 Gilbert Road, RESERVOIR VIC 3073",1,495,0.3,3,2,1
2832,2847,https://www.domain.com.au/67-teague-crescent-braybrook-vic-3019-14237098,BRAYBROOK VIC 3019,"67 Teague Crescent, BRAYBROOK VIC 3019",1,500,0.7,3,2,1
2833,2848,https://www.domain.com.au/1-204-saltlake-boulevard-wollert-vic-3750-16078115,WOLLERT VIC 3750,"1/204 Saltlake Boulevard, WOLLERT VIC 3750",1,350,1.5,2,1,0
2834,2849,https://www.domain.com.au/62-langton-street-glenroy-vic-3046-16078045,GLENROY VIC 3046,"62 Langton Street, GLENROY VIC 3046",1,450,1,3,1,2
2835,2850,https://www.domain.com.au/8-30-blenheim-road-newport-vic-3015-16077997,NEWPORT VIC 3015,"8/30 Blenheim Road, NEWPORT VIC 3015",1,450,0.2,2,1,1
2836,2851,https://www.domain.com.au/139a-dryburgh-street-north-melbourne-vic-3051-16077992,NORTH MELBOURNE VIC 3051,"139A Dryburgh Street, NORTH MELBOURNE VIC 3051",1,630,0.8,2,2,1
2837,2852,https://www.domain.com.au/61-jackson-green-blvd-clayton-south-vic-3169-14324817,CLAYTON SOUTH VIC 3169,"61 Jackson Green Blvd, CLAYTON SOUTH VIC 3169",1,680,1.4,5,2,1
2838,2853,https://www.domain.com.au/21-crefden-street-maidstone-vic-3012-16077824,MAIDSTONE VIC 3012,"21 Crefden Street, MAIDSTONE VIC 3012",1,500,1.4,3,2,1
2839,2854,https://www.domain.com.au/6-119-victoria-street-hastings-vic-3915-16077781,HASTINGS VIC 3915,"6/119 Victoria Street, HASTINGS VIC 3915",1,300,0.2,2,1,1
2840,2855,https://www.domain.com.au/68b-walter-street-seddon-vic-3011-16077762,SEDDON VIC 3011,"68B Walter Street, SEDDON VIC 3011",1,695,0.7,3,2,2
